time,flight,drone_type,v_N,v_E,v_D,a_N,a_E,a_D,wind_N,wind_E,total_mass,battery_power,alt,long,lat,phi,theta,psi,angular_x,angular_y,angular_z,wind_speed,wind_angle
15.01,63,matrice_100,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,4.18,0.0,268.110196,-79.78284608,40.45891629999999,0.007334278367901847,0.02119007782923736,2.227127220175826,0.0,0.0,0.0,0.0,0.0
15.8,63,matrice_100,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,4.18,0.0,268.06568849999996,-79.78284651,40.45891632,0.007534142524070568,0.021195901711173717,2.227436324867376,0.0,0.0,0.0,0.0,0.0
16.5,63,matrice_100,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,4.18,0.0,268.0231256,-79.78284686,40.4589164,0.007419580960528826,0.021163225026857527,2.227403085634283,0.0,0.0,0.0,0.0,0.0
17.3,63,matrice_100,-0.010481451808725206,-0.0035868455823341015,0.0044092482582770666,-0.33139918495188714,0.1336440034252618,-1.0092704712490237,0.5943819034636134,0.8604942799484441,4.18,306.82916440646903,267.9724637,-79.78284746,40.45891656,0.007895482494087308,0.017417511333860908,2.22819811855905,6.857456543700263,-8.21166154387388,-1.8927516949740169,1.0,56.0
18.0,63,matrice_100,-0.043908580811330734,-0.11188066458680401,0.13113878949773455,-0.31900892068464165,0.11039344858690676,-1.000962850234338,0.6558897427325487,1.1329017492735367,4.18,491.4849769722483,267.9529259,-79.78284781,40.45891649,-0.0220052040639685,0.00501404472472204,2.226711502124597,-5.362132668839498,-13.941537948897597,8.441349666926838,1.399999976,58.0
18.8,63,matrice_100,-0.0823151090202678,-0.18032550106428874,0.1663426907568046,-0.3254038631549879,0.06361623690938689,-0.9940028369057241,0.7039824314941995,1.3229149615608544,4.18,547.0138559469389,268.06043619999997,-79.78284882,40.45891463,0.04865539495435117,0.02730604508895252,2.219379432565381,4.165359282033978,0.3816101742630759,-1.313661704449247,1.600000024,65.0
19.5,63,matrice_100,-0.08231101192068015,-0.12967355417624113,0.050374838164694256,-0.3247165871628548,0.03208494433914972,-1.0427271165751466,0.6632411772926873,1.2882436063068656,4.18,559.6938788863084,268.1139416,-79.78284959,40.45891358,0.02706105919650676,0.024750628601407757,2.223593461790673,-7.330524418461742,10.555500676418994,-5.702022520179667,1.399999976,66.0
20.3,63,matrice_100,-0.06472210156827356,-0.07033146308695425,0.38306410955080145,-0.382056247001037,-0.07405747769040823,-1.0954550801349912,0.6895106212336131,1.2277466104727401,4.18,699.2531295670472,268.097982,-79.78285093,40.45891279,0.034097300604254324,0.02239906791508761,2.2110362202219056,6.442834603929811,-4.717822548720311,5.896677310736689,1.299999952,63.0
21.0,63,matrice_100,-0.058065543097927275,-0.005025549655320022,1.6189471118480696,-0.4934948453781556,-0.087466164937634,-1.1103269101933582,0.9551048229888621,1.475163296365843,4.18,847.3002808045878,268.7061548,-79.78285167,40.45891269,0.02279756001197132,0.021069066435613907,2.213333264822187,-7.40669984487374,-2.9021305259235155,-2.6953407757445205,1.7999999519999998,55.0
21.8,63,matrice_100,-0.04577064825891197,0.0995533078218777,2.769907087281653,-0.580859644038022,-0.026033062885214887,-1.1105814715987214,1.3759112396039497,2.024600505700084,4.18,773.410472513821,270.49369210000003,-79.78285313,40.45891334,0.04632101719378907,0.04593798602283974,2.233912722482515,2.4370646370246134,1.6129268427623569,-1.0953042801612374,2.599999905,59.0
22.5,63,matrice_100,-0.0177761262417741,0.195460248295039,2.9069284012268923,-0.6496350941387352,0.03854916571670918,-1.0596623817357727,1.1266926815444864,2.6487959709703444,4.18,671.6118856294665,272.44550939999993,-79.78285382,40.45891446,0.049316361506762045,0.04025648513769593,2.225021352116267,-5.9568837158490355,-5.775232317044067,-0.42696574250874997,3.099999905,72.0
23.3,63,matrice_100,-0.014132222620644955,0.18561197387004674,2.822927606736998,-0.6823770323074778,0.11145538093038372,-0.9956510628549499,0.5573405561572111,2.8631866739484844,4.18,643.4659720851485,274.6085562,-79.7828553,40.45891602,0.026867587441984413,0.03532188352391973,2.2114468837338395,3.1121201880925375,-0.9947317951705542,-1.4939838411695125,3.0,76.0
24.0,63,matrice_100,-0.07269674242719157,0.11808452925042831,2.890577507715194,-0.5641023324685613,0.18787288972854885,-0.9907197418354062,0.013597701329960077,2.6504784132114287,4.18,621.8449939924341,277.27705810000003,-79.78285575,40.45891712,0.02412326639727037,0.025775012650639254,2.21840570208338,-2.095049112264509,-7.959419223694495,-4.58551880159859,2.700000048,92.0
24.7,63,matrice_100,-0.18283258539759917,0.02083541532909839,2.988539106399792,-0.49635829894702893,0.2069439731434905,-0.992789779970853,-0.7412673244802347,2.325347115886246,4.18,615.2543057369465,279.62762680000003,-79.78285911,40.45891698,0.0032442872257882776,0.0134698040824372,2.2401319996222626,4.3864273123549715,-0.22855956808388841,3.1226041125320614,2.400000095,112.0
